Region,Site,Reference,LongLat,Latitude,Longitude,RSL,RSL_er_max,RSL_er_min,Age,SiteName,Age_er_max,Age_er_min,Age_er_average,RSL_er_average,site,data_type_id,data_lm_slope,data_lm_slope_err,ICE5_GIA_slope
Rhode Island,Fox Hill Marsh,Stearns et al,41.5_-71.4,41.5,-71.4,-1.71,0.05,0.05,0.568,"Fox Hill Marsh,
 Rhode Island",0.031,0.031,0.031,0.05,01,ProxyData,1,4.7190914522391436e-91,1.069858193397522
Rhode Island,Fox Hill Marsh,Stearns et al,41.5_-71.4,41.5,-71.4,-1.74,0.05,0.05,0.545,"Fox Hill Marsh,
 Rhode Island",0.034,0.034,0.034,0.05,01,ProxyData,1,4.7190914522391436e-91,1.069858193397522
Rhode Island,Fox Hill Marsh,Stearns et al,41.5_-71.4,41.5,-71.4,-1.77,0.05,0.05,0.527,"Fox Hill Marsh,
 Rhode Island",0.035,0.035,0.035,0.05,01,ProxyData,1,4.7190914522391436e-91,1.069858193397522
Rhode Island,Fox Hill Marsh,Stearns et al,41.5_-71.4,41.5,-71.4,-1.8,0.05,0.05,0.507,"Fox Hill Marsh,
 Rhode Island",0.033,0.033,0.033,0.05,01,ProxyData,1,4.7190914522391436e-91,1.069858193397522
Rhode Island,Fox Hill Marsh,Stearns et al,41.5_-71.4,41.5,-71.4,-1.83,0.05,0.05,0.479,"Fox Hill Marsh,
 Rhode Island",0.034,0.034,0.034,0.05,01,ProxyData,1,4.7190914522391436e-91,1.069858193397522
Rhode Island,Fox Hill Marsh,Stearns et al,41.5_-71.4,41.5,-71.4,-1.87,0.05,0.05,0.42,"Fox Hill Marsh,
 Rhode Island",0.0375,0.0375,0.0375,0.05,01,ProxyData,1,4.7190914522391436e-91,1.069858193397522
Rhode Island,Fox Hill Marsh,Stearns et al,41.5_-71.4,41.5,-71.4,-1.89,0.05,0.05,0.366,"Fox Hill Marsh,
 Rhode Island",0.0325,0.0325,0.0325,0.05,01,ProxyData,1,4.7190914522391436e-91,1.069858193397522
Rhode Island,Fox Hill Marsh,Stearns et al,41.5_-71.4,41.5,-71.4,-1.92,0.05,0.05,0.316,"Fox Hill Marsh,
 Rhode Island",0.0285,0.0285,0.0285,0.05,01,ProxyData,1,4.7190914522391436e-91,1.069858193397522
Rhode Island,Fox Hill Marsh,Stearns et al,41.5_-71.4,41.5,-71.4,-1.95,0.05,0.05,0.29,"Fox Hill Marsh,
 Rhode Island",0.0235,0.0235,0.0235,0.05,01,ProxyData,1,4.7190914522391436e-91,1.069858193397522
Rhode Island,Fox Hill Marsh,Stearns et al,41.5_-71.4,41.5,-71.4,-1.98,0.05,0.05,0.278,"Fox Hill Marsh,
 Rhode Island",0.021,0.021,0.021,0.05,01,ProxyData,1,4.7190914522391436e-91,1.069858193397522
Rhode Island,Fox Hill Marsh,Stearns et al,41.5_-71.4,41.5,-71.4,-2.01,0.05,0.05,0.267,"Fox Hill Marsh,
 Rhode Island",0.0205,0.0205,0.0205,0.05,01,ProxyData,1,4.7190914522391436e-91,1.069858193397522
Rhode Island,Fox Hill Marsh,Stearns et al,41.5_-71.4,41.5,-71.4,-2.04,0.05,0.05,0.257,"Fox Hill Marsh,
 Rhode Island",0.0195,0.0195,0.0195,0.05,01,ProxyData,1,4.7190914522391436e-91,1.069858193397522
Rhode Island,Fox Hill Marsh,Stearns et al,41.5_-71.4,41.5,-71.4,-2.23,0.24,0.24,0.247,"Fox Hill Marsh,
 Rhode Island",0.019,0.019,0.019,0.24,01,ProxyData,1,4.7190914522391436e-91,1.069858193397522
Rhode Island,Fox Hill Marsh,Stearns et al,41.5_-71.4,41.5,-71.4,-2.28,0.22,0.22,0.199,"Fox Hill Marsh,
 Rhode Island",0.0195,0.0195,0.0195,0.22,01,ProxyData,1,4.7190914522391436e-91,1.069858193397522
Rhode Island,Fox Hill Marsh,Stearns et al,41.5_-71.4,41.5,-71.4,-2.28,0.24,0.24,0.181,"Fox Hill Marsh,
 Rhode Island",0.0225,0.0225,0.0225,0.24,01,ProxyData,1,4.7190914522391436e-91,1.069858193397522
Rhode Island,Fox Hill Marsh,Stearns et al,41.5_-71.4,41.5,-71.4,-2.16,0.05,0.05,0.164,"Fox Hill Marsh,
 Rhode Island",0.026,0.026,0.026,0.05,01,ProxyData,1,4.7190914522391436e-91,1.069858193397522
Rhode Island,Fox Hill Marsh,Stearns et al,41.5_-71.4,41.5,-71.4,-2.19,0.05,0.05,0.142,"Fox Hill Marsh,
 Rhode Island",0.0305,0.0305,0.0305,0.05,01,ProxyData,1,4.7190914522391436e-91,1.069858193397522
Rhode Island,Fox Hill Marsh,Stearns et al,41.5_-71.4,41.5,-71.4,-2.22,0.05,0.05,0.12,"Fox Hill Marsh,
 Rhode Island",0.03,0.03,0.03,0.05,01,ProxyData,1,4.7190914522391436e-91,1.069858193397522
Rhode Island,Fox Hill Marsh,Stearns et al,41.5_-71.4,41.5,-71.4,-2.26,0.05,0.05,0.097,"Fox Hill Marsh,
 Rhode Island",0.0275,0.0275,0.0275,0.05,01,ProxyData,1,4.7190914522391436e-91,1.069858193397522
Rhode Island,Fox Hill Marsh,Stearns et al,41.5_-71.4,41.5,-71.4,-2.28,0.05,0.05,0.084,"Fox Hill Marsh,
 Rhode Island",0.026,0.026,0.026,0.05,01,ProxyData,1,4.7190914522391436e-91,1.069858193397522
Rhode Island,Fox Hill Marsh,Stearns et al,41.5_-71.4,41.5,-71.4,-2.31,0.05,0.05,0.042,"Fox Hill Marsh,
 Rhode Island",0.0315,0.0315,0.0315,0.05,01,ProxyData,1,4.7190914522391436e-91,1.069858193397522
Rhode Island,Fox Hill Marsh,Stearns et al,41.5_-71.4,41.5,-71.4,-2.34,0.05,0.05,-0.056,"Fox Hill Marsh,
 Rhode Island",0.045,0.045,0.045,0.05,01,ProxyData,1,4.7190914522391436e-91,1.069858193397522
Rhode Island,Fox Hill Marsh,Stearns et al,41.5_-71.4,41.5,-71.4,-2.37,0.05,0.05,-0.129,"Fox Hill Marsh,
 Rhode Island",0.0415,0.0415,0.0415,0.05,01,ProxyData,1,4.7190914522391436e-91,1.069858193397522
Rhode Island,Fox Hill Marsh,Stearns et al,41.5_-71.4,41.5,-71.4,-2.4,0.05,0.05,-0.2,"Fox Hill Marsh,
 Rhode Island",0.0395,0.0395,0.0395,0.05,01,ProxyData,1,4.7190914522391436e-91,1.069858193397522
Rhode Island,Fox Hill Marsh,Stearns et al,41.5_-71.4,41.5,-71.4,-2.43,0.05,0.05,-0.275,"Fox Hill Marsh,
 Rhode Island",0.027,0.027,0.027,0.05,01,ProxyData,1,4.7190914522391436e-91,1.069858193397522
Rhode Island,Fox Hill Marsh,Stearns et al,41.5_-71.4,41.5,-71.4,-2.46,0.05,0.05,-0.301,"Fox Hill Marsh,
 Rhode Island",0.031,0.031,0.031,0.05,01,ProxyData,1,4.7190914522391436e-91,1.069858193397522
Rhode Island,Fox Hill Marsh,Stearns et al,41.5_-71.4,41.5,-71.4,-2.49,0.05,0.05,-0.314,"Fox Hill Marsh,
 Rhode Island",0.0285,0.0285,0.0285,0.05,01,ProxyData,1,4.7190914522391436e-91,1.069858193397522
Rhode Island,Fox Hill Marsh,Stearns et al,41.5_-71.4,41.5,-71.4,-2.52,0.05,0.05,-0.327,"Fox Hill Marsh,
 Rhode Island",0.03,0.03,0.03,0.05,01,ProxyData,1,4.7190914522391436e-91,1.069858193397522
Rhode Island,Fox Hill Marsh,Stearns et al,41.5_-71.4,41.5,-71.4,-2.55,0.05,0.05,-0.362,"Fox Hill Marsh,
 Rhode Island",0.028,0.028,0.028,0.05,01,ProxyData,1,4.7190914522391436e-91,1.069858193397522
Rhode Island,Fox Hill Marsh,Stearns et al,41.5_-71.4,41.5,-71.4,-2.58,0.05,0.05,-0.419,"Fox Hill Marsh,
 Rhode Island",0.0255,0.0255,0.0255,0.05,01,ProxyData,1,4.7190914522391436e-91,1.069858193397522
Rhode Island,Fox Hill Marsh,Stearns et al,41.5_-71.4,41.5,-71.4,-2.61,0.05,0.05,-0.462,"Fox Hill Marsh,
 Rhode Island",0.029,0.029,0.029,0.05,01,ProxyData,1,4.7190914522391436e-91,1.069858193397522
Rhode Island,Fox Hill Marsh,Stearns et al,41.5_-71.4,41.5,-71.4,-2.64,0.05,0.05,-0.488,"Fox Hill Marsh,
 Rhode Island",0.0335,0.0335,0.0335,0.05,01,ProxyData,1,4.7190914522391436e-91,1.069858193397522
Rhode Island,Fox Hill Marsh,Stearns et al,41.5_-71.4,41.5,-71.4,-2.66,0.05,0.05,-0.508,"Fox Hill Marsh,
 Rhode Island",0.037,0.037,0.037,0.05,01,ProxyData,1,4.7190914522391436e-91,1.069858193397522
Rhode Island,Fox Hill Marsh,Stearns et al,41.5_-71.4,41.5,-71.4,-2.7,0.05,0.05,-0.55,"Fox Hill Marsh,
 Rhode Island",0.0305,0.0305,0.0305,0.05,01,ProxyData,1,4.7190914522391436e-91,1.069858193397522
Rhode Island,Fox Hill Marsh,Stearns et al,41.5_-71.4,41.5,-71.4,-2.73,0.05,0.05,-0.572,"Fox Hill Marsh,
 Rhode Island",0.027,0.027,0.027,0.05,01,ProxyData,1,4.7190914522391436e-91,1.069858193397522
Rhode Island,Fox Hill Marsh,Stearns et al,41.5_-71.4,41.5,-71.4,-2.76,0.05,0.05,-0.606,"Fox Hill Marsh,
 Rhode Island",0.029,0.029,0.029,0.05,01,ProxyData,1,4.7190914522391436e-91,1.069858193397522
Rhode Island,Fox Hill Marsh,Stearns et al,41.5_-71.4,41.5,-71.4,-2.79,0.05,0.05,-0.638,"Fox Hill Marsh,
 Rhode Island",0.0235,0.0235,0.0235,0.05,01,ProxyData,1,4.7190914522391436e-91,1.069858193397522
Rhode Island,Fox Hill Marsh,Stearns et al,41.5_-71.4,41.5,-71.4,-2.82,0.05,0.05,-0.66,"Fox Hill Marsh,
 Rhode Island",0.0245,0.0245,0.0245,0.05,01,ProxyData,1,4.7190914522391436e-91,1.069858193397522
Rhode Island,Fox Hill Marsh,Stearns et al,41.5_-71.4,41.5,-71.4,-2.85,0.05,0.05,-0.677,"Fox Hill Marsh,
 Rhode Island",0.0255,0.0255,0.0255,0.05,01,ProxyData,1,4.7190914522391436e-91,1.069858193397522
Rhode Island,Fox Hill Marsh,Stearns et al,41.5_-71.4,41.5,-71.4,-2.86,0.05,0.05,-0.681,"Fox Hill Marsh,
 Rhode Island",0.026,0.026,0.026,0.05,01,ProxyData,1,4.7190914522391436e-91,1.069858193397522
Rhode Island,Fox Hill Marsh,Stearns et al,41.5_-71.4,41.5,-71.4,-2.88,0.05,0.05,-0.689,"Fox Hill Marsh,
 Rhode Island",0.027,0.027,0.027,0.05,01,ProxyData,1,4.7190914522391436e-91,1.069858193397522
Rhode Island,Fox Hill Marsh,Stearns et al,41.5_-71.4,41.5,-71.4,-2.91,0.05,0.05,-0.728,"Fox Hill Marsh,
 Rhode Island",0.036,0.036,0.036,0.05,01,ProxyData,1,4.7190914522391436e-91,1.069858193397522
Rhode Island,Fox Hill Marsh,Stearns et al,41.5_-71.4,41.5,-71.4,-2.94,0.05,0.05,-0.767,"Fox Hill Marsh,
 Rhode Island",0.038,0.038,0.038,0.05,01,ProxyData,1,4.7190914522391436e-91,1.069858193397522
Rhode Island,Fox Hill Marsh,Stearns et al,41.5_-71.4,41.5,-71.4,-2.97,0.05,0.05,-0.788,"Fox Hill Marsh,
 Rhode Island",0.039,0.039,0.039,0.05,01,ProxyData,1,4.7190914522391436e-91,1.069858193397522
Rhode Island,Fox Hill Marsh,Stearns et al,41.5_-71.4,41.5,-71.4,-3,0.05,0.05,-0.808,"Fox Hill Marsh,
 Rhode Island",0.0395,0.0395,0.0395,0.05,01,ProxyData,1,4.7190914522391436e-91,1.069858193397522
Rhode Island,Fox Hill Marsh,Stearns et al,41.5_-71.4,41.5,-71.4,-3.03,0.05,0.05,-0.825,"Fox Hill Marsh,
 Rhode Island",0.038,0.038,0.038,0.05,01,ProxyData,1,4.7190914522391436e-91,1.069858193397522
Rhode Island,Fox Hill Marsh,Stearns et al,41.5_-71.4,41.5,-71.4,-3.06,0.05,0.05,-0.848,"Fox Hill Marsh,
 Rhode Island",0.034,0.034,0.034,0.05,01,ProxyData,1,4.7190914522391436e-91,1.069858193397522
Rhode Island,Fox Hill Marsh,Stearns et al,41.5_-71.4,41.5,-71.4,-3.09,0.05,0.05,-0.896,"Fox Hill Marsh,
 Rhode Island",0.03,0.03,0.03,0.05,01,ProxyData,1,4.7190914522391436e-91,1.069858193397522
Rhode Island,Fox Hill Marsh,Stearns et al,41.5_-71.4,41.5,-71.4,-3.38,0.24,0.24,-0.911,"Fox Hill Marsh,
 Rhode Island",0.029,0.029,0.029,0.24,01,ProxyData,1,4.7190914522391436e-91,1.069858193397522
Rhode Island,Fox Hill Marsh,Stearns et al,41.5_-71.4,41.5,-71.4,-3.37,0.24,0.24,-0.922,"Fox Hill Marsh,
 Rhode Island",0.029,0.029,0.029,0.24,01,ProxyData,1,4.7190914522391436e-91,1.069858193397522
Rhode Island,Fox Hill Marsh,Stearns et al,41.5_-71.4,41.5,-71.4,-3.41,0.21,0.21,-0.933,"Fox Hill Marsh,
 Rhode Island",0.029,0.029,0.029,0.21,01,ProxyData,1,4.7190914522391436e-91,1.069858193397522
Rhode Island,Fox Hill Marsh,Stearns et al,41.5_-71.4,41.5,-71.4,-3.43,0.23,0.23,-0.942,"Fox Hill Marsh,
 Rhode Island",0.0285,0.0285,0.0285,0.23,01,ProxyData,1,4.7190914522391436e-91,1.069858193397522
Rhode Island,Fox Hill Marsh,Stearns et al,41.5_-71.4,41.5,-71.4,-3.46,0.24,0.24,-0.955,"Fox Hill Marsh,
 Rhode Island",0.028,0.028,0.028,0.24,01,ProxyData,1,4.7190914522391436e-91,1.069858193397522
Rhode Island,Fox Hill Marsh,Stearns et al,41.5_-71.4,41.5,-71.4,-3.5,0.24,0.24,-0.974,"Fox Hill Marsh,
 Rhode Island",0.0275,0.0275,0.0275,0.24,01,ProxyData,1,4.7190914522391436e-91,1.069858193397522
NA,NA,NA,47.3_-54,47.3,-54,-0.0785375,0.047132320893835754,0.047132320893835754,1.978,ARGENTIA,0.005,0.005,0.005,0.047132320893835754,01,TideGaugeData,NA,NA,0.20540189743041992
NA,NA,NA,47.3_-54,47.3,-54,-0.08710416666666666,0.047132320893835754,0.047132320893835754,1.99,ARGENTIA,0.005,0.005,0.005,0.047132320893835754,01,TideGaugeData,NA,NA,0.20540189743041992
NA,NA,NA,47.3_-54,47.3,-54,-0.0546875,0.047132320893835754,0.047132320893835754,2,ARGENTIA,0.005,0.005,0.005,0.047132320893835754,01,TideGaugeData,NA,NA,0.20540189743041992
NA,NA,NA,47.3_-54,47.3,-54,-0.012437499999999999,0.047132320893835754,0.047132320893835754,2.01,ARGENTIA,0.005,0.005,0.005,0.047132320893835754,01,TideGaugeData,NA,NA,0.20540189743041992
NA,NA,NA,47.3_-54,47.3,-54,0.02495138888888889,0.047132320893835754,0.047132320893835754,2.02,ARGENTIA,0.005,0.005,0.005,0.047132320893835754,01,TideGaugeData,NA,NA,0.20540189743041992
NA,NA,NA,39.4_-74.4,39.4,-74.4,-0.3716041666666667,0.13927512525507393,0.13927512525507393,1.92,ATLANTICCITY,0.005,0.005,0.005,0.13927512525507393,01,TideGaugeData,NA,NA,1.4093509912490845
NA,NA,NA,39.4_-74.4,39.4,-74.4,-0.37306249999999996,0.13927512525507393,0.13927512525507393,1.93,ATLANTICCITY,0.005,0.005,0.005,0.13927512525507393,01,TideGaugeData,NA,NA,1.4093509912490845
NA,NA,NA,39.4_-74.4,39.4,-74.4,-0.2971375,0.13927512525507393,0.13927512525507393,1.94,ATLANTICCITY,0.005,0.005,0.005,0.13927512525507393,01,TideGaugeData,NA,NA,1.4093509912490845
NA,NA,NA,39.4_-74.4,39.4,-74.4,-0.2578375,0.13927512525507393,0.13927512525507393,1.95,ATLANTICCITY,0.005,0.005,0.005,0.13927512525507393,01,TideGaugeData,NA,NA,1.4093509912490845
NA,NA,NA,39.4_-74.4,39.4,-74.4,-0.2384375,0.13927512525507393,0.13927512525507393,1.96,ATLANTICCITY,0.005,0.005,0.005,0.13927512525507393,01,TideGaugeData,NA,NA,1.4093509912490845
NA,NA,NA,39.4_-74.4,39.4,-74.4,-0.1969375,0.13927512525507393,0.13927512525507393,1.969,ATLANTICCITY,0.005,0.005,0.005,0.13927512525507393,01,TideGaugeData,NA,NA,1.4093509912490845
NA,NA,NA,39.4_-74.4,39.4,-74.4,-0.14931250000000001,0.13927512525507393,0.13927512525507393,1.98,ATLANTICCITY,0.005,0.005,0.005,0.13927512525507393,01,TideGaugeData,NA,NA,1.4093509912490845
NA,NA,NA,39.4_-74.4,39.4,-74.4,-0.1201875,0.13927512525507393,0.13927512525507393,1.99,ATLANTICCITY,0.005,0.005,0.005,0.13927512525507393,01,TideGaugeData,NA,NA,1.4093509912490845
NA,NA,NA,39.4_-74.4,39.4,-74.4,-0.04036607142857143,0.13927512525507393,0.13927512525507393,2,ATLANTICCITY,0.005,0.005,0.005,0.13927512525507393,01,TideGaugeData,NA,NA,1.4093509912490845
NA,NA,NA,39.4_-74.4,39.4,-74.4,-0.017651785714285714,0.13927512525507393,0.13927512525507393,2.009,ATLANTICCITY,0.005,0.005,0.005,0.13927512525507393,01,TideGaugeData,NA,NA,1.4093509912490845
NA,NA,NA,39.4_-74.4,39.4,-74.4,0.0352625,0.13927512525507393,0.13927512525507393,2.02,ATLANTICCITY,0.005,0.005,0.005,0.13927512525507393,01,TideGaugeData,NA,NA,1.4093509912490845
NA,NA,NA,44.4_-68.2,44.4,-68.2,-0.16154901960784368,0.058654075860756535,0.058654075860756535,1.95,"BARHARBOR,FRENCHMANBAY,ME",0.005,0.005,0.005,0.058654075860756535,01,TideGaugeData,NA,NA,-0.11122298985719681
NA,NA,NA,44.4_-68.2,44.4,-68.2,-0.12078235294117692,0.058654075860756535,0.058654075860756535,1.96,"BARHARBOR,FRENCHMANBAY,ME",0.005,0.005,0.005,0.058654075860756535,01,TideGaugeData,NA,NA,-0.11122298985719681
NA,NA,NA,44.4_-68.2,44.4,-68.2,-0.08518235294117676,0.058654075860756535,0.058654075860756535,1.97,"BARHARBOR,FRENCHMANBAY,ME",0.005,0.005,0.005,0.058654075860756535,01,TideGaugeData,NA,NA,-0.11122298985719681
NA,NA,NA,44.4_-68.2,44.4,-68.2,-0.07388235294117668,0.058654075860756535,0.058654075860756535,1.979,"BARHARBOR,FRENCHMANBAY,ME",0.005,0.005,0.005,0.058654075860756535,01,TideGaugeData,NA,NA,-0.11122298985719681
NA,NA,NA,44.4_-68.2,44.4,-68.2,-0.05954901960784331,0.058654075860756535,0.058654075860756535,1.989,"BARHARBOR,FRENCHMANBAY,ME",0.005,0.005,0.005,0.058654075860756535,01,TideGaugeData,NA,NA,-0.11122298985719681
NA,NA,NA,44.4_-68.2,44.4,-68.2,-0.03421568627450993,0.058654075860756535,0.058654075860756535,1.997,"BARHARBOR,FRENCHMANBAY,ME",0.005,0.005,0.005,0.058654075860756535,01,TideGaugeData,NA,NA,-0.11122298985719681
NA,NA,NA,44.4_-68.2,44.4,-68.2,-0.015549019607843263,0.058654075860756535,0.058654075860756535,2.01,"BARHARBOR,FRENCHMANBAY,ME",0.005,0.005,0.005,0.058654075860756535,01,TideGaugeData,NA,NA,-0.11122298985719681
NA,NA,NA,44.4_-68.2,44.4,-68.2,0.023017647058823403,0.058654075860756535,0.058654075860756535,2.02,"BARHARBOR,FRENCHMANBAY,ME",0.005,0.005,0.005,0.058654075860756535,01,TideGaugeData,NA,NA,-0.11122298985719681
NA,NA,NA,34.7_-76.7,34.7,-76.7,-0.11478947368421097,0.06485123745928062,0.06485123745928062,1.98,"BEAUFORT,NORTHCAROLINA",0.005,0.005,0.005,0.06485123745928062,01,TideGaugeData,NA,NA,0.6115164160728455
NA,NA,NA,34.7_-76.7,34.7,-76.7,-0.08558947368421094,0.06485123745928062,0.06485123745928062,1.99,"BEAUFORT,NORTHCAROLINA",0.005,0.005,0.005,0.06485123745928062,01,TideGaugeData,NA,NA,0.6115164160728455
NA,NA,NA,34.7_-76.7,34.7,-76.7,-0.03628947368421089,0.06485123745928062,0.06485123745928062,2,"BEAUFORT,NORTHCAROLINA",0.005,0.005,0.005,0.06485123745928062,01,TideGaugeData,NA,NA,0.6115164160728455
NA,NA,NA,34.7_-76.7,34.7,-76.7,-0.030889473684210886,0.06485123745928062,0.06485123745928062,2.01,"BEAUFORT,NORTHCAROLINA",0.005,0.005,0.005,0.06485123745928062,01,TideGaugeData,NA,NA,0.6115164160728455
NA,NA,NA,34.7_-76.7,34.7,-76.7,0.055310526315789095,0.06485123745928062,0.06485123745928062,2.02,"BEAUFORT,NORTHCAROLINA",0.005,0.005,0.005,0.06485123745928062,01,TideGaugeData,NA,NA,0.6115164160728455
NA,NA,NA,44.7_-63.6,44.7,-63.6,-0.0233538461538457,0.031395541084682704,0.031395541084682704,2.01,BEDFORDINSTITUTE,0.005,0.005,0.005,0.031395541084682704,01,TideGaugeData,NA,NA,0.48633286356925964
NA,NA,NA,44.7_-63.6,44.7,-63.6,0.021046153846154294,0.031395541084682704,0.031395541084682704,2.02,BEDFORDINSTITUTE,0.005,0.005,0.005,0.031395541084682704,01,TideGaugeData,NA,NA,0.48633286356925964
NA,NA,NA,47.9_-65.8,47.9,-65.8,-0.01838095238095271,0.0280115300604328,0.0280115300604328,2.01,BELLEDUNE,0.005,0.005,0.005,0.0280115300604328,01,TideGaugeData,NA,NA,1.9778934717178345
NA,NA,NA,47.9_-65.8,47.9,-65.8,0.021233333333333004,0.0280115300604328,0.0280115300604328,2.02,BELLEDUNE,0.005,0.005,0.005,0.0280115300604328,01,TideGaugeData,NA,NA,1.9778934717178345
NA,NA,NA,40.6_-74.1,40.6,-74.1,-0.1075294117647061,0.06019905355886175,0.06019905355886175,1.99,"BERGENPOINT,STATENIS.",0.005,0.005,0.005,0.06019905355886175,01,TideGaugeData,NA,NA,1.3096272945404053
NA,NA,NA,40.6_-74.1,40.6,-74.1,-0.0293294117647063,0.06019905355886175,0.06019905355886175,2,"BERGENPOINT,STATENIS.",0.005,0.005,0.005,0.06019905355886175,01,TideGaugeData,NA,NA,1.3096272945404053
NA,NA,NA,40.6_-74.1,40.6,-74.1,-0.016640522875817416,0.06019905355886175,0.06019905355886175,2.009,"BERGENPOINT,STATENIS.",0.005,0.005,0.005,0.06019905355886175,01,TideGaugeData,NA,NA,1.3096272945404053
NA,NA,NA,40.6_-74.1,40.6,-74.1,0.0384705882352937,0.06019905355886175,0.06019905355886175,2.02,"BERGENPOINT,STATENIS.",0.005,0.005,0.005,0.06019905355886175,01,TideGaugeData,NA,NA,1.3096272945404053
NA,NA,NA,48.7_-53.1,48.7,-53.1,-0.001090909090909006,0.004714045207910318,0.004714045207910318,2.01,BONAVISTA,0.005,0.005,0.005,0.004714045207910318,01,TideGaugeData,NA,NA,0.35589757561683655
NA,NA,NA,48.7_-53.1,48.7,-53.1,0.005575757575757663,0.004714045207910318,0.004714045207910318,2.02,BONAVISTA,0.005,0.005,0.005,0.004714045207910318,01,TideGaugeData,NA,NA,0.35589757561683655
NA,NA,NA,42.4_-71.1,42.4,-71.1,-0.263377777777777,0.0882474775245024,0.0882474775245024,1.93,BOSTON,0.005,0.005,0.005,0.0882474775245024,01,TideGaugeData,NA,NA,0.39556336402893066
NA,NA,NA,42.4_-71.1,42.4,-71.1,-0.212677777777777,0.0882474775245024,0.0882474775245024,1.94,BOSTON,0.005,0.005,0.005,0.0882474775245024,01,TideGaugeData,NA,NA,0.39556336402893066
NA,NA,NA,42.4_-71.1,42.4,-71.1,-0.162777777777777,0.0882474775245024,0.0882474775245024,1.95,BOSTON,0.005,0.005,0.005,0.0882474775245024,01,TideGaugeData,NA,NA,0.39556336402893066
NA,NA,NA,42.4_-71.1,42.4,-71.1,-0.12787777777777704,0.0882474775245024,0.0882474775245024,1.96,BOSTON,0.005,0.005,0.005,0.0882474775245024,01,TideGaugeData,NA,NA,0.39556336402893066
NA,NA,NA,42.4_-71.1,42.4,-71.1,-0.12407777777777704,0.0882474775245024,0.0882474775245024,1.97,BOSTON,0.005,0.005,0.005,0.0882474775245024,01,TideGaugeData,NA,NA,0.39556336402893066
NA,NA,NA,42.4_-71.1,42.4,-71.1,-0.1006777777777772,0.0882474775245024,0.0882474775245024,1.98,BOSTON,0.005,0.005,0.005,0.0882474775245024,01,TideGaugeData,NA,NA,0.39556336402893066
NA,NA,NA,42.4_-71.1,42.4,-71.1,-0.0958777777777772,0.0882474775245024,0.0882474775245024,1.99,BOSTON,0.005,0.005,0.005,0.0882474775245024,01,TideGaugeData,NA,NA,0.39556336402893066
NA,NA,NA,42.4_-71.1,42.4,-71.1,-0.050666666666666284,0.0882474775245024,0.0882474775245024,2,BOSTON,0.005,0.005,0.005,0.0882474775245024,01,TideGaugeData,NA,NA,0.39556336402893066
NA,NA,NA,42.4_-71.1,42.4,-71.1,-0.01699999999999962,0.0882474775245024,0.0882474775245024,2.01,BOSTON,0.005,0.005,0.005,0.0882474775245024,01,TideGaugeData,NA,NA,0.39556336402893066
NA,NA,NA,42.4_-71.1,42.4,-71.1,0.032522222222222605,0.0882474775245024,0.0882474775245024,2.02,BOSTON,0.005,0.005,0.005,0.0882474775245024,01,TideGaugeData,NA,NA,0.39556336402893066
NA,NA,NA,44.7_-64,44.7,-64,-0.005,0.009369164850721756,0.009369164850721756,1.97,BOUTILIERPOINT,0.005,0.005,0.005,0.009369164850721756,01,TideGaugeData,NA,NA,0.48633286356925964
NA,NA,NA,44.7_-64,44.7,-64,-0.018250000000000002,0.009369164850721756,0.009369164850721756,1.978,BOUTILIERPOINT,0.005,0.005,0.005,0.009369164850721756,01,TideGaugeData,NA,NA,0.48633286356925964
NA,NA,NA,41.2_-73.2,41.2,-73.2,-0.1067,0.05826270530907377,0.05826270530907377,1.97,BRIDGEPORT,0.005,0.005,0.005,0.05826270530907377,01,TideGaugeData,NA,NA,0.9556708931922913
NA,NA,NA,41.2_-73.2,41.2,-73.2,-0.0917,0.05826270530907377,0.05826270530907377,1.98,BRIDGEPORT,0.005,0.005,0.005,0.05826270530907377,01,TideGaugeData,NA,NA,0.9556708931922913
NA,NA,NA,41.2_-73.2,41.2,-73.2,-0.0773,0.05826270530907377,0.05826270530907377,1.99,BRIDGEPORT,0.005,0.005,0.005,0.05826270530907377,01,TideGaugeData,NA,NA,0.9556708931922913
NA,NA,NA,41.2_-73.2,41.2,-73.2,-0.026500000000000003,0.05826270530907377,0.05826270530907377,2,BRIDGEPORT,0.005,0.005,0.005,0.05826270530907377,01,TideGaugeData,NA,NA,0.9556708931922913
NA,NA,NA,41.2_-73.2,41.2,-73.2,-0.013100000000000002,0.05826270530907377,0.05826270530907377,2.01,BRIDGEPORT,0.005,0.005,0.005,0.05826270530907377,01,TideGaugeData,NA,NA,0.9556708931922913
NA,NA,NA,41.2_-73.2,41.2,-73.2,0.047642857142857147,0.05826270530907377,0.05826270530907377,2.02,BRIDGEPORT,0.005,0.005,0.005,0.05826270530907377,01,TideGaugeData,NA,NA,0.9556708931922913
NA,NA,NA,41.7_-70.6,41.7,-70.6,-0.015,0.009905572692700327,0.009905572692700327,1.96,BUZZARDSBAY,0.005,0.005,0.005,0.009905572692700327,01,TideGaugeData,NA,NA,1.069858193397522
NA,NA,NA,41.7_-70.6,41.7,-70.6,-0.033,0.009905572692700327,0.009905572692700327,1.97,BUZZARDSBAY,0.005,0.005,0.005,0.009905572692700327,01,TideGaugeData,NA,NA,1.069858193397522
