RSL,upr,lwr,Age,SiteName,ID
-0.11031951353853194,-0.03721028821439043,-0.18249718831768413,0.864,"Sand Point,
 North Carolina",Local Component
-0.11564080418796674,-0.041667504505261174,-0.18877671505870866,0.844,"Sand Point,
 North Carolina",Local Component
-0.11928004287409531,-0.04435670764731695,-0.19284863284538434,0.829,"Sand Point,
 North Carolina",Local Component
-0.12427466331848636,-0.048251011269526606,-0.1984500445764347,0.806,"Sand Point,
 North Carolina",Local Component
-0.13295400243541203,-0.054770272366013575,-0.20659316949972809,0.754,"Sand Point,
 North Carolina",Local Component
-0.1352215226071506,-0.056632678887318155,-0.20877724183564922,0.735,"Sand Point,
 North Carolina",Local Component
-0.13640441527711109,-0.05767242976736627,-0.20940229361145138,0.723,"Sand Point,
 North Carolina",Local Component
-0.13724276784263342,-0.05820841691647232,-0.21006106174103403,0.713,"Sand Point,
 North Carolina",Local Component
-0.1387081261721286,-0.059847315686944784,-0.2109373660080889,0.689,"Sand Point,
 North Carolina",Local Component
-0.13938820052489606,-0.061016257112091854,-0.21071995774124952,0.666,"Sand Point,
 North Carolina",Local Component
-0.1389949207067697,-0.06199238837137247,-0.2086318100216718,0.629,"Sand Point,
 North Carolina",Local Component
-0.13852426049709196,-0.061661075906700884,-0.2076034328204472,0.618,"Sand Point,
 North Carolina",Local Component
-0.13523586200594084,-0.06044183658604936,-0.20254600604587106,0.576,"Sand Point,
 North Carolina",Local Component
-0.13068998618511737,-0.05863910859745208,-0.19773753122636484,0.541,"Sand Point,
 North Carolina",Local Component
-0.12567995653822805,-0.05423957688691039,-0.19272650696480045,0.512,"Sand Point,
 North Carolina",Local Component
-0.12219703811602538,-0.04974183242413656,-0.1896509438648821,0.494,"Sand Point,
 North Carolina",Local Component
-0.11663888933654093,-0.045312422856329235,-0.18488773885032317,0.465,"Sand Point,
 North Carolina",Local Component
-0.1111495961732371,-0.03865103263778164,-0.17979413731574398,0.436,"Sand Point,
 North Carolina",Local Component
-0.10480155967610497,-0.03271063690230863,-0.1741193391371411,0.402,"Sand Point,
 North Carolina",Local Component
-0.09891339550993478,-0.02513414825860061,-0.16943405907094086,0.37,"Sand Point,
 North Carolina",Local Component
-0.09473306250626606,-0.0203961846387842,-0.1662717070023931,0.347,"Sand Point,
 North Carolina",Local Component
-0.08721116826620007,-0.01062270011186654,-0.15936309744916805,0.305,"Sand Point,
 North Carolina",Local Component
-0.08157713945392375,-0.004593321867163167,-0.15315340087128526,0.273,"Sand Point,
 North Carolina",Local Component
-0.07619912351789361,0.0011934518210058832,-0.1470928044460448,0.242,"Sand Point,
 North Carolina",Local Component
-0.07225982610760873,0.005214650011141936,-0.14310649235452091,0.219,"Sand Point,
 North Carolina",Local Component
-0.06870090185669075,0.008299752331904461,-0.1396440878015222,0.198,"Sand Point,
 North Carolina",Local Component
-0.06301538574735148,0.01258600304235166,-0.13147978038816427,0.164,"Sand Point,
 North Carolina",Local Component
-0.0597151761982849,0.015775627942221364,-0.12770498351213716,0.144,"Sand Point,
 North Carolina",Local Component
-0.053857327501178,0.019005725086980008,-0.12103877255168528,0.108,"Sand Point,
 North Carolina",Local Component
-0.04747305445145969,0.0240067216301796,-0.11405545497705878,0.068,"Sand Point,
 North Carolina",Local Component
-0.040601656330659965,0.029903604616492083,-0.1065362274377512,0.024,"Sand Point,
 North Carolina",Local Component
-0.03661427939866768,0.03468387610982142,-0.10417114951539734,-0.002,"Sand Point,
 North Carolina",Local Component
-0.03281989841130858,0.03840271703431824,-0.10234655960035176,-0.027,"Sand Point,
 North Carolina",Local Component
-0.02906199131812382,0.044456246119932374,-0.10021467349352889,-0.052,"Sand Point,
 North Carolina",Local Component
-0.0229779823714094,0.05267219605662095,-0.09724077286429104,-0.093,"Sand Point,
 North Carolina",Local Component
-0.015979893370620266,0.06177880271185844,-0.09146133828102361,-0.141,"Sand Point,
 North Carolina",Local Component
-0.010677301416921265,0.06755073117253661,-0.0882335069097441,-0.178,"Sand Point,
 North Carolina",Local Component
-0.1322955596058527,-0.059765821778993214,-0.1990628476231562,0.552,"Sand Point,
 North Carolina",Local Component
-0.12587147507727475,-0.05430849193609711,-0.19302529387854217,0.513,"Sand Point,
 North Carolina",Local Component
-0.12104142702786043,-0.048202846661154986,-0.18860248754369438,0.488,"Sand Point,
 North Carolina",Local Component
-0.11360179895383489,-0.041355360221899944,-0.18221180554905836,0.449,"Sand Point,
 North Carolina",Local Component
-0.1066588044137025,-0.034531117766171564,-0.1757259913657605,0.412,"Sand Point,
 North Carolina",Local Component
-0.10056096777409027,-0.027457694549013242,-0.17125857814758713,0.379,"Sand Point,
 North Carolina",Local Component
-0.09491391550658615,-0.02067495115221173,-0.16645311719113717,0.348,"Sand Point,
 North Carolina",Local Component
-0.08738858257938631,-0.010800488512403963,-0.1595451578500902,0.306,"Sand Point,
 North Carolina",Local Component
-0.07983369888575677,-0.0027494671499388064,-0.15104137948031565,0.263,"Sand Point,
 North Carolina",Local Component
-0.07516730516654803,0.0024233137121967,-0.1459525228124054,0.236,"Sand Point,
 North Carolina",Local Component
-0.07039112464778591,0.006562660529073359,-0.14160587389927934,0.208,"Sand Point,
 North Carolina",Local Component
-0.06119621775695708,0.015073972872249538,-0.12932808252797937,0.153,"Sand Point,
 North Carolina",Local Component
-0.05369612414162288,0.01903748760911737,-0.12080637701549343,0.107,"Sand Point,
 North Carolina",Local Component
-0.04889809453395165,0.023021011974144457,-0.11508014006710222,0.077,"Sand Point,
 North Carolina",Local Component
-0.04354940601672555,0.02727173931846521,-0.10928645453740035,0.043,"Sand Point,
 North Carolina",Local Component
-0.036004727395001705,0.03496849621186004,-0.10365028765998804,-0.006,"Sand Point,
 North Carolina",Local Component
-0.02906199131812382,0.044456246119932374,-0.10021467349352889,-0.052,"Sand Point,
 North Carolina",Local Component
-0.0243050929452265,0.05130074407924898,-0.09784354547334939,-0.084,"Sand Point,
 North Carolina",Local Component
-0.019316366358844865,0.057748473780474485,-0.09462898419723162,-0.118,"Sand Point,
 North Carolina",Local Component
-0.015114586278891614,0.06287364981277367,-0.09076791437518848,-0.147,"Sand Point,
 North Carolina",Local Component
-0.010961885470939342,0.067214217358937,-0.08843319107805582,-0.176,"Sand Point,
 North Carolina",Local Component
-0.007280500536676176,0.07133572599753052,-0.08591958369438253,-0.202,"Sand Point,
 North Carolina",Local Component
-0.003777910702711737,0.07507415740697927,-0.0822280827489364,-0.227,"Sand Point,
 North Carolina",Local Component
0.0013389853609669152,0.07925119925723216,-0.07724773425602063,-0.264,"Sand Point,
 North Carolina",Local Component
0.0067808932140226135,0.08485781368147687,-0.07226332635085657,-0.304,"Sand Point,
 North Carolina",Local Component
0.011864218776559354,0.08904604680418393,-0.06639961445073635,-0.342,"Sand Point,
 North Carolina",Local Component
0.01660226772517192,0.09125434674312906,-0.06091618067518488,-0.378,"Sand Point,
 North Carolina",Local Component
0.022674226123587982,0.0974964364464413,-0.05419418430704254,-0.425,"Sand Point,
 North Carolina",Local Component
0.02961601451872259,0.10467180245750887,-0.0496642889529498,-0.48,"Sand Point,
 North Carolina",Local Component
0.03468176852453242,0.11512925122565565,-0.045310397897522225,-0.52,"Sand Point,
 North Carolina",Local Component
0.037773191910589816,0.1187399821472019,-0.04388983717150316,-0.543,"Sand Point,
 North Carolina",Local Component
0.04216125772824399,0.1235252299827706,-0.041550174870991496,-0.574,"Sand Point,
 North Carolina",Local Component
0.04742099304874226,0.13204916552979296,-0.03809114154700589,-0.609,"Sand Point,
 North Carolina",Local Component
0.05186204736692219,0.13612899661514932,-0.035659879923242044,-0.637,"Sand Point,
 North Carolina",Local Component
0.055833697125533925,0.14103259158741677,-0.031991943056907904,-0.661,"Sand Point,
 North Carolina",Local Component
0.06225511607110363,0.14858276731250067,-0.025224639188723714,-0.698,"Sand Point,
 North Carolina",Local Component
0.06998305668794515,0.15600921011637062,-0.01546450938086851,-0.74,"Sand Point,
 North Carolina",Local Component
0.07598626518054079,0.16225798462144295,-0.010863721581702191,-0.771,"Sand Point,
 North Carolina",Local Component
0.0816269735307388,0.16888495482012916,-0.0058408745117464024,-0.799,"Sand Point,
 North Carolina",Local Component
0.09069320947592285,0.18042728370810363,0.0023901894509343762,-0.842,"Sand Point,
 North Carolina",Local Component
0.10116217870179325,0.19840386086442166,0.00619309075236303,-0.889,"Sand Point,
 North Carolina",Local Component
